0,10.0,14.71655328798186,19.45578231292517,24.195011337868483,28.934240362811792,33.673469387755105,38.41269841269841,43.151927437641724,47.89115646258504,52.63038548752834,57.3469387755102,62.08616780045352,66.82539682539682,71.56462585034014,76.30385487528345,81.04308390022676,85.78231292517006,90.52154195011337,95.26077097505669,100.0
0.1,0.25,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11578947368421054,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13157894736842107,0.42857142857142855,0.6,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1473684210526316,0.375,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1631578947368421,0.375,0.5,0.4,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17894736842105266,0.4,0.42857142857142855,0.3333333333333333,1.0,0.8,0.25,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19473684210526318,0.3,0.3,0.4166666666666667,0.5,0.8,0.25,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21052631578947373,0.3,0.2,0.38461538461538464,0.4444444444444444,0.5714285714285714,0.25,0.25,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22631578947368425,0.3,0.2608695652173913,0.29411764705882354,0.36363636363636365,0.5714285714285714,0.2,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24210526315789477,0.28125,0.2692307692307692,0.2631578947368421,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.0,0.25,0.6666666666666666,0.5,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2578947368421053,0.3235294117647059,0.2857142857142857,0.2608695652173913,0.3157894736842105,0.4444444444444444,0.375,0.16666666666666666,0.0,0.4,0.6666666666666666,0.5,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27368421052631586,0.34210526315789475,0.2903225806451613,0.25806451612903225,0.3333333333333333,0.375,0.3,0.36363636363636365,0.6666666666666666,0.4,0.5,0.5,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2894736842105263,0.375,0.2857142857142857,0.2571428571428571,0.2916666666666667,0.4,0.3,0.38461538461538464,0.5,0.3333333333333333,0.6,0.6,0.5,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
0.3052631578947369,0.375,0.30952380952380953,0.23076923076923078,0.36666666666666664,0.42857142857142855,0.3125,0.3684210526315789,0.75,0.3333333333333333,0.6,0.6,0.5,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0
0.3210526315789474,0.38,0.3125,0.24390243902439024,0.4117647058823529,0.39285714285714285,0.3684210526315789,0.4,0.5454545454545454,0.42857142857142855,0.6666666666666666,0.6,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0
0.33684210526315794,0.41379310344827586,0.32727272727272727,0.2708333333333333,0.4117647058823529,0.39285714285714285,0.3684210526315789,0.4090909090909091,0.5384615384615384,0.4444444444444444,0.7142857142857143,0.6,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0
0.3526315789473685,0.375,0.3157894736842105,0.2830188679245283,0.3888888888888889,0.45161290322580644,0.42857142857142855,0.375,0.5384615384615384,0.5,0.6,0.7777777777777778,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0
0.368421052631579,0.38028169014084506,0.3064516129032258,0.2830188679245283,0.4146341463414634,0.45161290322580644,0.4090909090909091,0.35714285714285715,0.5333333333333333,0.5384615384615384,0.6,0.7777777777777778,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0
0.38421052631578956,0.40789473684210525,0.3230769230769231,0.26785714285714285,0.4146341463414634,0.5405405405405406,0.43478260869565216,0.38235294117647056,0.5333333333333333,0.5384615384615384,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.5,0.5,0.25,0.6666666666666666,1.0,1.0,1.0,1.0
0.4,0.43373493975903615,0.34782608695652173,0.3050847457627119,0.43478260869565216,0.525,0.4583333333333333,0.3888888888888889,0.5555555555555556,0.5384615384615384,0.5833333333333334,0.75,0.5,0.5,0.5,0.25,0.6666666666666666,1.0,1.0,1.0,1.0
